34701 2.1607  -54.4386
34801 2.16414  -54.4355
34901 2.13797  -54.4642
35001 2.12904  -54.4265
35101 2.15141  -54.4874
35201 2.1764  -54.5107
35301 2.15496  -54.504
35401 2.13788  -54.5137
35501 2.12821  -54.5276
35601 2.11956  -54.5125
35701 2.14577  -54.5249
35801 2.15956  -54.5418
35901 2.18439  -54.5241
36001 2.17122  -54.5629
36101 2.15112  -54.554
36201 2.14802  -54.5469
36301 2.15285  -54.5518
36401 2.1479  -54.5549
36501 2.14635  -54.5701
36601 2.14711  -54.5832
36701 2.13806  -54.6049
36801 2.14237  -54.6176
36901 2.13985  -54.6076
37001 2.16571  -54.6352
37101 2.18475  -54.6607
37201 2.15956  -54.6711
37301 2.13458  -54.6757
37401 2.1444  -54.6629
37501 2.14063  -54.669
37601 2.15069  -54.6891
37701 2.15176  -54.7205
37801 2.14422  -54.7203
37901 2.1358  -54.7254
38001 2.14607  -54.7442
38101 2.13369  -54.7623
38201 2.14873  -54.7605
38301 2.14527  -54.7851
38401 2.13617  -54.7726
38501 2.14599  -54.7932
38601 2.16554  -54.8188
38701 2.16031  -54.8298
38801 2.13794  -54.8079
38901 2.14769  -54.8128
39001 2.13554  -54.8081
39101 2.15675  -54.8092
39201 2.12151  -54.7934
39301 2.13771  -54.7977
39401 2.13078  -54.7957
39501 2.13294  -54.8073
39601 2.12407  -54.83
39701 2.11983  -54.822
39801 2.15496  -54.8438
39901 2.14745  -54.8304
40001 2.16192  -54.8334
40101 2.15084  -54.8394
40201 2.16071  -54.8397
40301 2.14978  -54.8591
40401 2.14569  -54.8708
40501 2.14221  -54.8938
40601 2.14649  -54.9093
40701 2.18263  -54.9065
40801 2.17703  -54.9125
40901 2.16663  -54.9441
41001 2.17321  -54.9406
41101 2.19044  -54.9431
41201 2.20297  -54.9647
41301 2.17691  -54.9644
41401 2.16511  -54.9646
41501 2.14779  -54.9577
41601 2.1538  -54.971
41701 2.18094  -54.9848
41801 2.19073  -55.0161
41901 2.16365  -55.0111
42001 2.17498  -55.0415
42101 2.20214  -55.0285
42201 2.15426  -55.026
42301 2.14071  -55.0523
42401 2.12734  -55.077
42501 2.14667  -55.0856
42601 2.16589  -55.1028
42701 2.17221  -55.109
42801 2.17127  -55.112
42901 2.1777  -55.1472
43001 2.1727  -55.1748
43101 2.17605  -55.1756
43201 2.20509  -55.1639
43301 2.20253  -55.1746
43401 2.19107  -55.1802
43501 2.165  -55.241
43601 2.19036  -55.2381
43701 2.19489  -55.287
43801 2.20626  -55.3057
43901 2.17932  -55.3483
44001 2.18149  -55.3404
44101 2.19577  -55.3347
44201 2.2133  -55.3965
44301 2.20393  -55.38
44401 2.20229  -55.3961
44501 2.21206  -55.3852
44601 2.2061  -55.3743
44701 2.1907  -55.3716
44801 2.2005  -55.3962
44901 2.20627  -55.4167
45001 2.20929  -55.4336
45101 2.19007  -55.4451
45201 2.19208  -55.4054
45301 2.18283  -55.4038
45401 2.21195  -55.4113
45501 2.19726  -55.4296
45601 2.18079  -55.382
45701 2.20691  -55.3932
45801 2.18891  -55.4135
45901 2.19663  -55.4496
46001 2.21582  -55.4481
46101 2.22365  -55.4563
46201 2.22269  -55.4671
46301 2.22193  -55.4861
46401 2.25127  -55.4961
46501 2.22499  -55.4987
46601 2.20724  -55.5135
46701 2.20862  -55.5098
46801 2.21664  -55.4916
46901 2.20854  -55.5
47001 2.20473  -55.5123
47101 2.20091  -55.5269
47201 2.21348  -55.5607
47301 2.2202  -55.5584
47401 2.21841  -55.5788
47501 2.20618  -55.5798
47601 2.21915  -55.6032
47701 2.21762  -55.5863
47801 2.2269  -55.5797
47901 2.22122  -55.5668
48001 2.22813  -55.6034
48101 2.21693  -55.602
48201 2.23241  -55.6213
48301 2.21365  -55.6344
48401 2.16372  -55.6615
48501 2.1722  -55.6706
48601 2.18476  -55.6812
48701 2.19331  -55.6969
48801 2.18797  -55.7346
48901 2.1921  -55.7338
49001 2.20368  -55.7545
49101 2.18941  -55.7673
49201 2.18789  -55.789
49301 2.18449  -55.7921
49401 2.19643  -55.7772
49501 2.18817  -55.7382
49601 2.2154  -55.7705
49701 2.19097  -55.7716
49801 2.19297  -55.7888
49901 2.17578  -55.7854
50001 2.16718  -55.7798
50101 2.19443  -55.7799
50201 2.18563  -55.7964
50301 2.18112  -55.8105
50401 2.21561  -55.8314
50501 2.18051  -55.8288
50601 2.2227  -55.8408
50701 2.22121  -55.8639
50801 2.21501  -55.9095
50901 2.18726  -55.8795
51001 2.20252  -55.8638
51101 2.19488  -55.8677
51201 2.18314  -55.8916
51301 2.18323  -55.895
51401 2.17187  -55.8919
51501 2.18588  -55.9336
51601 2.17471  -55.9498
51701 2.18602  -55.9434
51801 2.18066  -55.96
51901 2.17377  -55.9502
52001 2.18586  -55.956
52101 2.16529  -55.9944
52201 2.18778  -56.0011
52301 2.19289  -56.0064
52401 2.20046  -56.0024
52501 2.18976  -55.989
52601 2.18142  -55.9794
52701 2.21226  -56
52801 2.22233  -55.9918
52901 2.2064  -55.9821
53001 2.20932  -56.0036
53101 2.21276  -56.0057
53201 2.1973  -56.0338
53301 2.2055  -56.0372
53401 2.21449  -56.0413
53501 2.19534  -56.0443
53601 2.20005  -56.0284
53701 2.17969  -56.0143
53801 2.20612  -56.0233
53901 2.20391  -56.0183
54001 2.1992  -56.0086
54101 2.2106  -56.0328
54201 2.22657  -56.0132
54301 2.22218  -56.0049
54401 2.2157  -56.0178
54501 2.21428  -55.9987
54601 2.20865  -55.9749
54701 2.22473  -55.986
54801 2.21701  -56.0001
54901 2.22412  -56.0326
55001 2.21694  -56.0551
55101 2.19218  -56.0579
55201 2.24146  -56.0491
55301 2.22147  -56.0634
55401 2.21501  -56.0716
55501 2.22487  -56.0401
55601 2.23114  -56.0254
55701 2.22708  -56.0296
55801 2.22659  -56.0472
55901 2.21654  -56.0514
56001 2.2182  -56.0812
56101 2.231  -56.1012
56201 2.23344  -56.1128
56301 2.23237  -56.1186
56401 2.25325  -56.1078
56501 2.24165  -56.1536
56601 2.24664  -56.152
56701 2.25096  -56.1499
56801 2.26719  -56.1667
56901 2.22732  -56.1335
57001 2.23243  -56.1433
57101 2.24155  -56.1752
57201 2.23929  -56.1473
57301 2.25545  -56.1521
57401 2.24868  -56.1959
57501 2.25266  -56.2088
57601 2.23427  -56.1892
57701 2.22669  -56.207
57801 2.25099  -56.2368
57901 2.23355  -56.2276
58001 2.23034  -56.2239
58101 2.24504  -56.2122
58201 2.22614  -56.2091
58301 2.22977  -56.2143
58401 2.21496  -56.1966
58501 2.24113  -56.1921
58601 2.21622  -56.1862
58701 2.23661  -56.2202
58801 2.26474  -56.2496
58901 2.24815  -56.2409
59001 2.25048  -56.2593
59101 2.25229  -56.267
59201 2.27069  -56.277
59301 2.25926  -56.2579
59401 2.25329  -56.2689
59501 2.24943  -56.2563
59601 2.2575  -56.2832
59701 2.27511  -56.2848
59801 2.26682  -56.255
59901 2.24333  -56.2646
60001 2.23885  -56.2397
60101 2.2689  -56.2365
60201 2.27217  -56.2299
60301 2.28369  -56.2585
60401 2.27628  -56.2675
60501 2.27512  -56.2852
60601 2.27607  -56.2801
60701 2.25392  -56.3097
60801 2.25171  -56.3315
60901 2.26868  -56.336
61001 2.26723  -56.3568
61101 2.27353  -56.3365
61201 2.22787  -56.3501
61301 2.27375  -56.3485
61401 2.23079  -56.3472
61501 2.25629  -56.3476
61601 2.25276  -56.3408
61701 2.23254  -56.3427
61801 2.25049  -56.3204
61901 2.27476  -56.3151
62001 2.26392  -56.3207
62101 2.26069  -56.334
62201 2.26817  -56.3206
62301 2.28783  -56.3132
62401 2.2575  -56.3434
62501 2.24964  -56.3441
62601 2.25558  -56.3648
62701 2.2497  -56.3908
62801 2.23833  -56.3879
62901 2.24192  -56.3905
63001 2.25218  -56.4235
63101 2.22988  -56.4022
63201 2.24769  -56.4241
63301 2.26434  -56.4693
63401 2.27809  -56.4745
63501 2.25966  -56.4816
63601 2.27169  -56.4973
63701 2.26836  -56.5012
63801 2.26249  -56.4834
63901 2.29465  -56.5035
64001 2.28687  -56.4994
64101 2.29093  -56.5146
64201 2.27078  -56.5096
64301 2.27824  -56.5168
64401 2.25577  -56.5106
64501 2.27025  -56.536
64601 2.26084  -56.5515
64701 2.25562  -56.5321
64801 2.26926  -56.55
64901 2.26811  -56.5527
65001 2.25249  -56.564
65101 2.23725  -56.5733
65201 2.24991  -56.5711
65301 2.27086  -56.5791
65401 2.25554  -56.5721
65501 2.27316  -56.5799
65601 2.25239  -56.5777
65701 2.27192  -56.5663
65801 2.25607  -56.5517
65901 2.24338  -56.5121
66001 2.27464  -56.5255
66101 2.24579  -56.5368
66201 2.22788  -56.5175
66301 2.25186  -56.5187
66401 2.25605  -56.532
66501 2.25498  -56.5241
66601 2.26733  -56.4967
66701 2.26172  -56.4965
66801 2.28528  -56.5303
66901 2.28401  -56.5396
67001 2.25741  -56.5443
67101 2.30226  -56.5512
67201 2.28798  -56.5372
67301 2.26564  -56.5398
67401 2.28721  -56.536
67501 2.28928  -56.5506
67601 2.27859  -56.5446
67701 2.27019  -56.5646
67801 2.2886  -56.5867
67901 2.25775  -56.5962
68001 2.25933  -56.5856
68101 2.28066  -56.5814
68201 2.2607  -56.5793
68301 2.27682  -56.5796
68401 2.27368  -56.5906
68501 2.27014  -56.6136
68601 2.28889  -56.6079
68701 2.2792  -56.5955
68801 2.27028  -56.5728
68901 2.27645  -56.5738
69001 2.29456  -56.5798
69101 2.29011  -56.5873
69201 2.25567  -56.5922
69301 2.2398  -56.63
69401 2.25978  -56.6325
69501 2.25848  -56.6594
69601 2.26679  -56.6762
69701 2.28374  -56.6657
69801 2.27055  -56.6967
69901 2.26398  -56.6845
70001 2.25479  -56.6853
70101 2.27684  -56.6651
70201 2.26851  -56.6515
70301 2.24844  -56.6802
70401 2.29508  -56.6822
70501 2.29364  -56.6835
70601 2.3119  -56.6848
70701 2.26699  -56.7058
70801 2.2634  -56.6978
70901 2.27144  -56.694
71001 2.265  -56.7158
71101 2.2706  -56.7248
71201 2.28613  -56.739
71301 2.28361  -56.7521
71401 2.26347  -56.7373
71501 2.27051  -56.7298
71601 2.27427  -56.7513
71701 2.28094  -56.756
71801 2.27767  -56.7515
71901 2.25743  -56.7522
72001 2.28434  -56.7601
72101 2.27865  -56.7285
72201 2.27569  -56.7398
72301 2.25641  -56.7116
72401 2.25962  -56.7088
72501 2.26261  -56.7106
72601 2.25994  -56.7151
72701 2.26274  -56.7186
72801 2.25449  -56.7391
72901 2.24364  -56.7305
73001 2.28414  -56.7399
73101 2.27212  -56.7447
73201 2.28261  -56.7382
73301 2.28683  -56.7443
73401 2.24841  -56.7099
73501 2.25321  -56.7441
73601 2.26935  -56.7529
73701 2.2601  -56.7622
73801 2.27545  -56.753
73901 2.28369  -56.7804
74001 2.29912  -56.7965
74101 2.28752  -56.793
74201 2.27664  -56.803
74301 2.27141  -56.7969
74401 2.26218  -56.8067
74501 2.24475  -56.7867
74601 2.27172  -56.8049
74701 2.27482  -56.8285
74801 2.25461  -56.8151
74901 2.25606  -56.7855
75001 2.26863  -56.7852
75101 2.26031  -56.7656
75201 2.27945  -56.7953
75301 2.29295  -56.7996
75401 2.2686  -56.7862
75501 2.25164  -56.7751
75601 2.24049  -56.7666
75701 2.27194  -56.7807
75801 2.27966  -56.7814
75901 2.27605  -56.7837
76001 2.2526  -56.7907
76101 2.28184  -56.7853
76201 2.2677  -56.7775
76301 2.2511  -56.7661
76401 2.2621  -56.7431
76501 2.2686  -56.7281
76601 2.26772  -56.7285
76701 2.26291  -56.7433
76801 2.25695  -56.7497
76901 2.2645  -56.7547
77001 2.27031  -56.7823
77101 2.2841  -56.8109
77201 2.27594  -56.8097
77301 2.28832  -56.8255
77401 2.2933  -56.8502
77501 2.29232  -56.8597
77601 2.28576  -56.8498
77701 2.27059  -56.8437
77801 2.26292  -56.8349
77901 2.28308  -56.8157
78001 2.28517  -56.8274
78101 2.26698  -56.8136
78201 2.2682  -56.8013
78301 2.26773  -56.8217
78401 2.28076  -56.824
78501 2.25324  -56.8058
78601 2.30166  -56.8102
78701 2.26689  -56.8104
78801 2.26891  -56.8171
78901 2.26438  -56.8173
79001 2.27584  -56.8289
79101 2.27733  -56.8561
79201 2.29016  -56.8616
79301 2.28647  -56.8704
79401 2.28546  -56.863
79501 2.29912  -56.8498
79601 2.27281  -56.8434
79701 2.26674  -56.846
79801 2.30277  -56.8614
79901 2.26442  -56.8628
80001 2.29986  -56.8676
80101 2.28825  -56.8829
80201 2.29589  -56.9015
80301 2.27011  -56.8937
80401 2.2715  -56.9132
80501 2.28944  -56.9215
80601 2.30268  -56.9142
80701 2.28866  -56.9137
80801 2.2729  -56.9037
80901 2.26743  -56.9119
81001 2.27683  -56.9011
81101 2.29868  -56.9039
81201 2.29632  -56.9217
81301 2.25964  -56.897
81401 2.25873  -56.9194
81501 2.26809  -56.9247
81601 2.27505  -56.92
81701 2.24879  -56.9056
81801 2.26534  -56.9036
81901 2.25922  -56.9073
82001 2.29067  -56.9505
82101 2.27228  -56.944
82201 2.26165  -56.9223
82301 2.25575  -56.944
82401 2.28307  -56.9525
82501 2.25915  -56.9482
82601 2.27489  -56.9604
82701 2.26492  -56.9681
82801 2.277  -56.9652
82901 2.27443  -56.9535
83001 2.2597  -56.9506
83101 2.29604  -56.9472
83201 2.30447  -56.9646
83301 2.27753  -56.9738
83401 2.28991  -56.9706
83501 2.30424  -56.9766
83601 2.28526  -57.0006
83701 2.268  -57.0255
83801 2.2705  -57.0292
83901 2.26941  -57.039
84001 2.27253  -57.0259
84101 2.28508  -57.0296
84201 2.27631  -57.0217
84301 2.2595  -57.0332
84401 2.27786  -57.0319
84501 2.28852  -57.0289
84601 2.255  -57.0162
84701 2.23763  -57.0251
84801 2.2871  -57.0486
84901 2.25952  -57.0626
85001 2.27745  -57.0563
85101 2.27301  -57.0477
85201 2.27782  -57.0389
85301 2.27301  -57.031
85401 2.27134  -57.033
85501 2.27028  -57.0483
85601 2.27637  -57.0378
85701 2.27716  -57.0528
85801 2.27218  -57.0207
85901 2.26201  -57.024
86001 2.27366  -57.0181
86101 2.24178  -57.0275
86201 2.25697  -57.0309
86301 2.26881  -57.0463
86401 2.2604  -57.0534
86501 2.28428  -57.0704
86601 2.28607  -57.0804
86701 2.25771  -57.1324
86801 2.26075  -57.1242
86901 2.2512  -57.1389
87001 2.28308  -57.1322
87101 2.25809  -57.1195
87201 2.27338  -57.1115
87301 2.25317  -57.1208
87401 2.23243  -57.1107
87501 2.26502  -57.0825
87601 2.2609  -57.1168
87701 2.22538  -57.1095
87801 2.2552  -57.09
87901 2.26808  -57.1163
88001 2.26947  -57.1369
88101 2.27228  -57.1415
88201 2.27995  -57.1326
88301 2.30137  -57.1463
88401 2.29519  -57.1694
88501 2.27087  -57.1534
88601 2.25997  -57.1461
88701 2.25833  -57.16
88801 2.25563  -57.1479
88901 2.27775  -57.1807
89001 2.27597  -57.1918
89101 2.26815  -57.1873
89201 2.27184  -57.1955
89301 2.26051  -57.1836
89401 2.26023  -57.1599
89501 2.27917  -57.1206
89601 2.29544  -57.1243
89701 2.27775  -57.1326
89801 2.24977  -57.1142
89901 2.27123  -57.1228
90001 2.26086  -57.1303
90101 2.26317  -57.1631
90201 2.2555  -57.1311
90301 2.24104  -57.1395
90401 2.27127  -57.1354
90501 2.25071  -57.1342
90601 2.24034  -57.1192
90701 2.25312  -57.152
90801 2.25707  -57.1481
90901 2.2626  -57.14
91001 2.28037  -57.1354
91101 2.2634  -57.1187
91201 2.2338  -57.119
91301 2.24228  -57.1235
91401 2.26113  -57.133
91501 2.24946  -57.1388
91601 2.23992  -57.1556
91701 2.22663  -57.1472
91801 2.23466  -57.1666
91901 2.22844  -57.1646
92001 2.26042  -57.1807
92101 2.26043  -57.1789
92201 2.21421  -57.1596
92301 2.2473  -57.1698
92401 2.22828  -57.1488
92501 2.2445  -57.1548
92601 2.25426  -57.1708
92701 2.24856  -57.1955
92801 2.23596  -57.2193
92901 2.26264  -57.2292
93001 2.25655  -57.2278
93101 2.26562  -57.2197
93201 2.25437  -57.242
93301 2.26205  -57.2468
93401 2.25817  -57.2541
93501 2.24453  -57.2391
93601 2.26229  -57.2499
93701 2.23503  -57.2232
93801 2.24064  -57.2063
93901 2.25597  -57.2018
94001 2.25495  -57.2082
94101 2.248  -57.1713
94201 2.26239  -57.1604
94301 2.26691  -57.1451
94401 2.23895  -57.1498
94501 2.2684  -57.1305
94601 2.24709  -57.1391
94701 2.26589  -57.0924
94801 2.29194  -57.1109
94901 2.27141  -57.1018
95001 2.26937  -57.0993
95101 2.26758  -57.0767
95201 2.26302  -57.1001
95301 2.23509  -57.1364
95401 2.23573  -57.1512
95501 2.25598  -57.1672
95601 2.26375  -57.1879
95701 2.24885  -57.19
95801 2.29034  -57.1775
95901 2.28271  -57.1805
96001 2.27954  -57.2096
96101 2.26987  -57.2256
96201 2.27758  -57.2728
96301 2.27402  -57.2701
96401 2.26752  -57.2878
96501 2.26842  -57.2856
96601 2.27549  -57.2931
96701 2.28181  -57.3002
96801 2.30944  -57.2783
96901 2.28989  -57.2703
97001 2.30991  -57.2748
97101 2.28766  -57.2881
97201 2.29213  -57.2979
97301 2.2957  -57.2882
97401 2.30433  -57.2948
97501 2.30405  -57.3248
97601 2.31317  -57.3156
97701 2.29972  -57.3093
97801 2.30083  -57.2862
97901 2.30659  -57.2589
98001 2.30854  -57.2404
98101 2.30313  -57.2322
98201 2.29304  -57.2304
98301 2.30303  -57.2368
98401 2.32956  -57.2314
98501 2.3224  -57.2551
98601 2.30248  -57.2713
98701 2.29927  -57.2488
98801 2.28708  -57.2283
98901 2.30962  -57.2179
99001 2.26223  -57.2118
99101 2.28462  -57.2248
99201 2.28465  -57.2347
99301 2.2758  -57.2418
99401 2.26852  -57.2559
99501 2.28301  -57.2601
99601 2.29195  -57.2777
99701 2.26825  -57.2668
99801 2.27662  -57.2795
99901 2.29098  -57.2387
100001 2.30765  -57.2447
100101 2.30762  -57.2469
100201 2.31107  -57.2375
100301 2.28695  -57.2386
100401 2.30275  -57.2322
100501 2.27338  -57.2501
100601 2.2579  -57.2714
100701 2.26125  -57.27
